id,app_id,title,price
e20aa889-a795-4943-a52a-97ebd3a3d631,31ef905b-a049-454f-b5e9-23d79dc2ea9d,Startup,$15/month
c62946b4-4e3a-483d-b878-763508f6b1e3,6fb15803-b7e9-445f-a305-070602fd4cfd,,$4.99/month
2a9f2615-c3d5-4265-84cc-b9e1322d5aed,31ef905b-a049-454f-b5e9-23d79dc2ea9d,Essential,$35/month
776e68fc-706d-4ebb-bbb5-51ef4d264bcc,31ef905b-a049-454f-b5e9-23d79dc2ea9d,Advance,$75/month
fe02d637-04b9-49a4-813e-7314ce71ec06,31ef905b-a049-454f-b5e9-23d79dc2ea9d,High Growth,$150/month
68386655-4f60-4d61-aa11-b41bc9f83249,2493edac-5fa3-4583-930c-f2a47d15ba6c,Basic,$5/month
761eaace-2ca5-431d-8a44-15dab878cbcd,53f0215b-6992-4101-a602-dbec2780ed2b,,Free
814edc10-b9fe-462e-8df0-abb14162d680,b007d8a1-ef4b-485e-9e8b-d12d71535f55,,Free to install
d908deb3-7822-4cf6-81e1-11031cda79e3,2493edac-5fa3-4583-930c-f2a47d15ba6c,Standard,$10/month
91e8342a-de53-4c34-9828-c70caa0119df,dcd364c6-6767-44d5-a4fe-d2b03ec50d2a,Star,$19/month
f6650d68-5057-4a4f-87d4-fcc9ec075e01,2493edac-5fa3-4583-930c-f2a47d15ba6c,Premium,$20/month
20345b73-adcb-4dc9-a9a5-55aa5f0fd4ff,d796edeb-edc6-434b-a885-2a71f80cd0e1,Beginner,$49/month
bd5fc270-65e9-4c5e-8d4e-13381d65fe45,dcd364c6-6767-44d5-a4fe-d2b03ec50d2a,All Star,$49/month
613c3602-c35e-4bac-a732-f7d423b11996,b5dd6a8b-da08-45e1-bfd5-41d5a80f8adb,,Free
195806ec-ebde-456b-80f9-5297ebf70681,d796edeb-edc6-434b-a885-2a71f80cd0e1,Professional,$99/month
3c5d4c05-38da-4d1c-9248-65da6ff4a17f,df5e5c65-7b41-490b-8cda-2cf6257a8819,,$19.95/month
7aa5ccc7-0a9e-4597-a9de-09294fa0fe3f,ee0b6b91-0f86-4f50-9334-4d5d5464efdf,Free,Free
2495432c-dd31-4e56-90ee-bf9989147972,dcd364c6-6767-44d5-a4fe-d2b03ec50d2a,Superstar,$99/month
ae48973c-d53e-48f2-99d2-06f87c224503,e0f56c15-72c8-4a9f-9bba-1e185fafe563,,$7.99/month
e249ca0a-9426-4dc8-b5c4-df5f6e64a9f4,ee0b6b91-0f86-4f50-9334-4d5d5464efdf,Standard,$4.95/month
dfa4bbdb-8535-4190-a1b8-8660b75adec1,b1f0bd7c-6268-43c6-9d9e-7115ae50f867,,Free
7cad5cd6-b09c-4195-b99f-be1b7a29fe90,958adc0f-c858-431a-b8dc-5092102936e3,Silver Plan,$9/month
cc146512-fdbf-423f-85a2-13c3fc0cf664,62976c99-0261-4972-823e-b94ec25c4594,Basic,$7.99/month
f006cd78-2a75-4ee9-b89e-1e6b7f67fb91,958adc0f-c858-431a-b8dc-5092102936e3,Gold Plan,$19.99/month
55fb11b7-e6af-4510-a6e5-21734bda1787,62976c99-0261-4972-823e-b94ec25c4594,Pro,$9.99/month
32613c60-6286-4a93-bbdc-2896af51a3d7,892a3d3e-36fd-421b-9402-2a0ce769f5ac,,$9.99/month
1684641f-42aa-4b9f-b90d-52847f553c5a,f32437d1-5fb1-4219-8704-3ad0e592c0ce,FREE,Free
b12ad497-72a6-42b9-9ddf-47165b917e5f,43f4de44-0a0f-4710-b0ad-186f94e65029,,Free
3dc42c2f-2802-439e-b01a-cae19b9861d2,958adc0f-c858-431a-b8dc-5092102936e3,29.99,$29.99/month
ce724c29-8c8c-4f88-ad7e-802b32a640da,f32437d1-5fb1-4219-8704-3ad0e592c0ce,Unlimited,$29.99/month
9a95bb07-e8e7-4d34-8cfe-7a98031733c8,f464cb43-cabd-4c6e-b581-a6a4303c64c0,,Free
48684a0f-de2a-4910-a57a-40ccb1cf1c47,851d8430-8313-4d2d-8406-c4a949778fac,,$6.99/month
01e425dd-3f5e-40f8-9432-c876a6801556,e63c7130-e428-40d6-9245-a457e6334033,Free,Free
8c1cf5c4-fb2d-4e1b-bfab-746f7d8c9ec9,e63c7130-e428-40d6-9245-a457e6334033,Pro,$29.99/month
444c5c35-539c-4b8c-9716-9326ee0c3acf,d815860a-082c-4f8c-846c-57e02ae8c939,,$14.99/month
4c33695c-a4d0-4345-86ac-6bbc59ef9ea9,fa1d42d5-557f-4950-87a8-0feaad9a3bb5,,$4.99/month
3ede4351-0d98-458e-bfa9-81551c4ad977,1397aa34-db35-4ec5-94ea-42aecd1fa728,Trial,Free
74640af3-ea38-43bc-9d42-8c3c473adf6a,1397aa34-db35-4ec5-94ea-42aecd1fa728,Growth,$29/month
691177a7-e98d-44b5-acc7-444b6c367c2d,73265520-0d1a-4a74-b7f8-2b006cfc3bb1,,$12.99/month
86768f21-6439-4437-879e-3cd9c1b8f7ac,73f1d43e-c188-4089-ac4d-24554856caf6,,Free to install
a0cc657c-cbc0-4e24-8b41-60f751167c11,1397aa34-db35-4ec5-94ea-42aecd1fa728,Plus,$99/month
9eb1d151-ee8e-4e1e-8cdb-2600f56ad41a,b6ffbeed-97f5-4209-98ac-adb832bdbc8f,,$9.90/month
58e71289-b7dc-413a-a45e-7ed8d89f91c6,88238147-fd36-421d-be44-70335b1cf5ac,,$9.99/month
e018f46c-9bdb-49b9-ad98-7a6ebf6bd98d,bdf2db40-8a22-4902-ad82-ab1d38b39a2d,Basic plan,Free to install
ddbd7dd2-82b8-4205-b010-29f4c7452045,a3ce35e8-c658-43cd-a4cb-fbd25224efd8,,Free
7929b6f9-5c17-4902-bd4d-74324fa7deb4,bdf2db40-8a22-4902-ad82-ab1d38b39a2d,Bronze plan,$14.99/month
a6b7acf5-ab6d-4407-b2d4-ff7a8b70f7ff,bdf2db40-8a22-4902-ad82-ab1d38b39a2d,Silver plan,$19.99/month
04b1a215-73ff-4a96-9f5f-8c69d6be9f4c,bdf2db40-8a22-4902-ad82-ab1d38b39a2d,Gold plan,$29.99/month
54825825-715b-4dad-b189-03b4120ad861,f1098601-78a8-4701-811c-2185ee2aa2d1,,$4.99/month
c4825779-b747-4172-b535-71492408494b,4422229b-3b9c-4a4e-9537-230f30eb152d,Standard,$359/month
2b9eff17-9f82-4472-886c-73d25057803f,fe907597-c836-4be4-be7a-e7d9ae459506,,Free to install
77f18299-dd9f-4191-affc-33ad3e104cd1,4422229b-3b9c-4a4e-9537-230f30eb152d,Premium,$459/month
2f4170c1-292e-42be-b10d-fbc7e0216b19,4422229b-3b9c-4a4e-9537-230f30eb152d,Enterprise,$999/month
39618646-7639-4308-8b91-b463d9459f8e,47745c12-04b4-4dc8-b214-6110828f41bb,Basic,$24.99/month
88d999b4-1a04-44c6-bbb0-2ad7483f7005,00215fb3-ff7c-4111-8f0c-8e7e2a9027fb,FREE,Free
85d076b8-170e-4b84-afe4-fc5bb0e3835f,03315e47-547a-4be9-b2ed-ff4818b5aae7,Starter,$40/month
4b1d5a67-1be0-4a43-ae5a-13a4aa90f33c,00215fb3-ff7c-4111-8f0c-8e7e2a9027fb,PLUS,$14.99/month
771a0eb8-0023-43ac-a823-4081116f1405,f54016bf-8034-49d4-b1b6-1611297a05a4,,Free
9ff3ec17-0b16-4fe9-b7de-4dc89e20d645,8623356c-b247-4bfb-902f-6df50142d0a4,,Free
6ea218a9-464c-4d3f-b847-65827d7245da,03315e47-547a-4be9-b2ed-ff4818b5aae7,Plus,$100/month
51c36974-c8f7-4331-be3a-a951f1f83da5,67d5d4dd-ce35-489c-bc0f-23b264e10388,,$14.99/month
1ed1782f-d80c-472f-912d-993bfc8cdc68,33cc794f-1e5b-40d7-820e-cbe69b97b15b,Free Plan,Free
9f97dfa3-6918-4f29-a7d2-25405a92a63c,33cc794f-1e5b-40d7-820e-cbe69b97b15b,Basic Plan,$100/month
c9851962-76f3-42f0-a5a2-d46981947868,03315e47-547a-4be9-b2ed-ff4818b5aae7,Professional,$200/month
a46ac271-5546-490e-86af-97ea6865e7ee,57fee505-391a-4199-8d88-6b3328532522,Simple Plan,$2.99/month
3a01b9fb-167a-45cf-9e59-af16f77a0f92,3ee7c943-b0a1-41c1-899a-40426a6e11f4,,$2/month
b9014acc-eacd-4f20-a36e-777085179c84,4be26a51-b0d1-4fdc-8797-f06cd3cb38a4,,$9.99/month
922041fc-4af8-48f5-a03f-68843ce9181e,d9c132b2-c5a3-4dc7-bee5-440768e987b5,,$2.95/month
b66259e5-bc23-4109-b99a-b9adc422f97c,ba886e0c-8ecb-4bb6-b6c0-51a037af3718,,$5.99/month
a912a96a-fc53-4ef0-8418-d50fe6c8492e,26876954-9464-4c01-b936-b9ff81ea1471,,Free
41671bf1-1fb1-4f40-97a1-6bcd3a7003ed,bd10718a-8763-4960-8ccc-84b8976ebb75,50 Products,$0.95/month
b6a1ab07-95cc-4a75-afd8-bb3a26b2c7f7,c11579dc-ee80-48c3-a2bd-5dc567a2bc53,Free,Free
42051ff6-b8c9-49c6-be4c-d6f34e23f0a2,ce880bd6-98e5-4b2d-9dff-fbb870413f06,,$5/month
af5aba91-e7b5-42b8-8ee9-6d37abc948fe,d086d815-54db-40e8-8c15-aca8a6c7ad0b,,Free
624b89b6-61b3-4b92-b764-1a3fffc51a74,c11579dc-ee80-48c3-a2bd-5dc567a2bc53,Basic,$5.99/month
f452d400-9e0a-4328-bf38-babb5ea9229d,bc5a3d60-698b-48f1-b71d-9ad1f3070b16,Standard,Free
c139e54b-deb7-4e2d-9311-33022493d461,f04ef12b-6824-4d8b-a611-d2507cf9cbe4,Free,Free
f476137b-45a6-4700-9051-3c551ef0b786,bd10718a-8763-4960-8ccc-84b8976ebb75,500 Products,$6.95/month
60160643-314a-4dc0-9873-a99386964377,8b61c219-948a-4929-9ae4-9bf31e86b2fa,,Free to install
142ad7b5-25b8-465a-a2ca-3552c8bc02f0,f09e6609-929c-49fa-be04-f59c888e17e3,Tier 1,$1.99/month
1579737b-8126-44f2-81c9-445f39b3a25c,c11579dc-ee80-48c3-a2bd-5dc567a2bc53,Professional,$9.99/month
3e9a3ac6-a9b5-4a8c-ab97-e470cf483609,bc5a3d60-698b-48f1-b71d-9ad1f3070b16,Gold,$5/month
c25df418-d2e8-4645-9e9a-f2922c63d165,f04ef12b-6824-4d8b-a611-d2507cf9cbe4,Minimal,$4.99/month
9f86960e-1e6d-45e2-80fc-274686f0affc,f09266d9-1218-448c-9ec3-c89cae340a23,,Free to install
800078fd-422d-445c-b50e-0d07aa7bb044,bd10718a-8763-4960-8ccc-84b8976ebb75,5000 Products,$24.95/month
3ee0c3ad-4904-4537-8cdf-6e326b86ecd7,c11579dc-ee80-48c3-a2bd-5dc567a2bc53,Enterprise,$12.99/month
f879d37b-cfac-471b-95e6-8b86a1ebc18c,f09e6609-929c-49fa-be04-f59c888e17e3,Tier 2,$3.99/month
339b9846-b0b4-4290-bd4d-e2613a6b0c92,f04ef12b-6824-4d8b-a611-d2507cf9cbe4,Popular,$14.99/month
b86775ef-7eff-4ae7-aa8a-2912071e5bcd,8eb7d82a-6de2-48b7-9931-57f1a9f9c217,Free,Free
f9f6ef6e-d133-4fe5-9831-a693480d343a,bc5a3d60-698b-48f1-b71d-9ad1f3070b16,Platinum,$7/month
fe963096-a24c-47c5-a619-9733512c2081,f04ef12b-6824-4d8b-a611-d2507cf9cbe4,Unlimited,$24.99/month
8a1ccc3b-3df2-4049-8f08-8ac2b8b1e3a4,bd10718a-8763-4960-8ccc-84b8976ebb75,10000 Products,$43.95/month
9dae1b67-ff72-47b8-9849-368a0ba742f4,8eb7d82a-6de2-48b7-9931-57f1a9f9c217,Starter,$299/month
f97c3a31-9082-4c90-ad65-052bcdde3394,f09e6609-929c-49fa-be04-f59c888e17e3,Tier 3,$5.99/month
c6df9d42-1a7d-4cca-a71f-f5a87a4660d1,f09e6609-929c-49fa-be04-f59c888e17e3,Tier 4,$7.99/month
c1dad6d0-00cf-48b7-8078-46191fe3ed6f,8bad8d3e-3fbf-4dab-8514-dd579d91c4ad,Free Plan,Free
5cd8c988-ba79-4c1d-b760-9a3afa1c6c2b,8a40073e-71b4-4658-91d2-53629bc3646d,Free,Free
cabeb86d-cba6-4268-8776-a03b03a40671,8eb7d82a-6de2-48b7-9931-57f1a9f9c217,Growth,$799/month
deaa052b-cd28-4a9b-8e2b-56d8cd9c3154,8bad8d3e-3fbf-4dab-8514-dd579d91c4ad,Basic Plan,$5/month
f3f63e38-3078-462f-b3ab-c190b88ba6fb,8a40073e-71b4-4658-91d2-53629bc3646d,BASIC,$4.95/month
d3dee04f-13c6-4207-a66b-806024133da7,8eb7d82a-6de2-48b7-9931-57f1a9f9c217,Business,"$1,499/month"
ab3ee685-8b24-4e24-9449-7035983a7eed,7dfe00ab-5fb8-4d3a-a80d-5152d7f8c9a9,,$10/month
ae002fa3-cff2-4716-a9b9-d880bba248f8,92e18c86-35f7-4213-9ddf-9c76d28a980c,FREE TO INSTALL,Free
0ff67a75-ee4e-4688-8c5c-c60a79d047ea,eefe42d7-00de-4dc2-89ec-fc31ae3fbbca,Essential Plan,$9.95/month
52780191-f5c3-414f-9c21-6a44e7bbbb59,b329e83c-ea04-4805-8b75-3cdb2eaf1929,Basic Plan,$10/month
08cbd551-9423-4887-98a8-80e11b93f71d,8bad8d3e-3fbf-4dab-8514-dd579d91c4ad,Pro Plan,$25/month
d196f219-7c3c-4126-ace0-a35028e0d1cf,8a40073e-71b4-4658-91d2-53629bc3646d,PRO,$12.95/month
63ce1b6f-3db4-40ba-b760-547fd3a6f6b7,ad6e647b-a2df-4946-84e9-770102d6574d,,Free to install
1a67df81-622b-485b-8b12-03b3f8b2f279,5ee60a0c-6757-414f-834a-8abdb176d105,,$9.99/month
41ed9fab-93b8-4485-b51c-ee95e5f34c7b,8d1bef17-9621-4f05-924e-a8fa73d95ee3,Ultimate Plan,$49/month
f883a294-a6a7-4458-bada-dec77b6b6a68,56ba23a0-cd7c-46eb-8fd2-531f752eb2e4,FREE,Free
e2127b16-f248-4eb8-84d8-7bbe5fe1770a,92e18c86-35f7-4213-9ddf-9c76d28a980c,BASIC,$1.99/month
45a0619d-9da8-4d84-b418-a83fa92529b5,8a40073e-71b4-4658-91d2-53629bc3646d,UNLIMITED,$19.95/month
69184938-cb73-466c-9237-d6d2bc0573a4,42fc44ed-0223-4c96-a934-5baac55a1da5,,$19/month
358f4b20-4d79-48e4-b3b6-b1e1b350f2e6,56ba23a0-cd7c-46eb-8fd2-531f752eb2e4,Startup,$9/month
b427697f-2ec3-4596-95a1-562b6bc58044,fc8ba3e2-db04-441b-91b8-f1dc8f90f52d,,Free to install
42109538-d52b-4bcd-9511-97cfa1756081,b3138a5d-9f60-43c4-895f-1cecc16f2385,,Free
e8c080a8-7391-4461-891f-0285bcddadb2,56ba23a0-cd7c-46eb-8fd2-531f752eb2e4,Basic,$19/month
53d3b6dd-f495-457a-bac3-a158201b4367,56ba23a0-cd7c-46eb-8fd2-531f752eb2e4,Pro,$29/month
1377e187-ded6-47e0-a62d-022b2baa0300,46dad2a1-97e3-4fe3-be60-dc7d32bbfe09,1 Product Store,Free
0100e37b-8455-4465-8e84-3183995ecea8,46dad2a1-97e3-4fe3-be60-dc7d32bbfe09,Basic,$9.99/month
0a9b532b-782b-417b-8c90-01702522c16e,9d2118dd-0dcf-4b32-bc35-6aa2c59f5134,Silver Plan,$69.95/month
7d6e5184-1eae-402f-a76c-6022cefb99d2,3f42ffa4-d56d-47eb-b502-c1fc625d17fe,,Free
040fed07-bf7e-442e-8c32-7c5a84eca405,bc6fe7e3-157f-4dba-82ec-f9d710e57028,Basic,$5/month
754d8618-8c9f-410e-bf17-133519c7503b,46dad2a1-97e3-4fe3-be60-dc7d32bbfe09,Advanced,$19.99/month
ba4a3380-b4ac-45d3-93ad-181ffab58c58,9d2118dd-0dcf-4b32-bc35-6aa2c59f5134,Silver + 1 MP,$119.95/month
e4768be7-2c36-495c-b5cb-31a6a1706215,bc6fe7e3-157f-4dba-82ec-f9d710e57028,Pro,$10/month
66aa343e-eb5a-48a0-99a2-17458f10a470,53195c81-3923-49d1-b635-0e00c653c082,,Free to install
c3c6f400-c2ee-48aa-ab88-79f01935a882,9d2118dd-0dcf-4b32-bc35-6aa2c59f5134,Gold Package,$129.95/month
c7d3c66f-70a6-4e4f-b731-a1dc96e52a76,7bb44746-bb35-415a-ae5d-b722344d7573,,Free to install
fc967160-b597-45e7-ac4d-d276c4497ed6,35079a95-c92f-4464-b454-1bc50643742e,,$5.99/month
dfd0a143-3f3b-472e-baae-a6299fe88448,9d2118dd-0dcf-4b32-bc35-6aa2c59f5134,Gold + 1MP,$179.95/month
cba258f1-3e41-42c5-b24f-224e0890909f,b2050226-b477-4a97-bc40-34175ac0d5e5,Free,Free
06632582-e50c-4586-a363-d633d95bdb8c,6c45635a-ef06-4ff2-93ab-b13183c35863,,$4.99/month
4e8a6665-e93f-4281-a2f2-75a764329e76,13efc138-45b9-4c8f-bd96-0260443a0974,Basic,Free
efdc7d53-1fef-4dc1-bee9-fb05ead3febf,b2050226-b477-4a97-bc40-34175ac0d5e5,Basic,$9.99/month
28c90012-2c09-4c13-b918-59070930a474,9e593328-5123-4637-91c5-9d7d568ec635,,Free to install
24c6c8d6-a115-4874-89a9-09939a4d16ce,13efc138-45b9-4c8f-bd96-0260443a0974,Standard,$390/month
55e18092-b4d6-4016-b542-3144d97fc846,b2050226-b477-4a97-bc40-34175ac0d5e5,Premium,$24.99/month
58f8a92a-ac96-44b4-90ee-0726b5a8f764,e764a918-843a-4a91-98db-b3e0eec274c3,,$4.99/month
27d25c96-ee94-44ab-9b01-50f62e795487,daf33223-bc38-433a-a97d-55bdef98b006,,Free to install
f685884e-6a43-4fa8-93c0-4d5c8debdf6f,4f684d25-72ff-4b67-b941-dbe2d60cdf7e,,$5/month
b0dccf59-8973-4af4-aa79-381df8fd74b6,502fbf5b-122e-4e17-bebf-ff0adcd1cab8,Basic Plan,$40/month
b296ff93-2963-4c35-81d1-6cdaf5f7c065,502fbf5b-122e-4e17-bebf-ff0adcd1cab8,Standard Plan,$75/month
29079455-207a-4c7b-ad11-534688032f6c,502fbf5b-122e-4e17-bebf-ff0adcd1cab8,Advanced Plan,$150/month
43c6e18b-b395-4d6f-9ef9-d07710724da3,7ba525a8-0077-4dff-bd3d-d72a6847b597,Free Plan,Free to install
d9c2809e-3d35-4523-a516-fd2588794aa6,fe9a173a-44aa-4677-8861-1cf93730d600,Basic plan,$4.99/month
d522ffd4-ca60-4b56-933c-21929c483190,6fb3b76b-a106-4bb0-b80e-cd05f095382b,,Free to install
d3defefd-fb1f-4fe9-8bdf-dd957eeb1623,7ba525a8-0077-4dff-bd3d-d72a6847b597,Business,$99/month
1bdf66b6-ed7f-4454-86e1-f16a81e355c1,d4abf18f-892e-4eb0-868f-4f69fcb0232e,Essential 🥬,Free
4ac9b9d8-31db-4f15-85c3-b11b22520e98,8549a9dd-4656-40cc-9ca3-b6e922b4b21f,,Free
c848e642-6420-469e-9515-039744abdaa6,7ba525a8-0077-4dff-bd3d-d72a6847b597,Business Pro,$399/month
8d826b6f-f14f-449c-9ac8-73a2f241cadd,d4abf18f-892e-4eb0-868f-4f69fcb0232e,Pro 🐟,$24/month
e5c2505b-a65c-44be-a1fc-83860bbc448d,1646c709-c06a-4500-acf0-a46941a77512,Convibox Basic,$9/month
79070b12-deb0-42b7-a5b5-f81795a0aab9,be917619-4031-429f-b380-0a4f8654b112,Ultimate,$7.92/month
081a8d06-e2b0-41cb-830b-6e8848b9fe58,73e6ec72-b438-433a-b209-3c7ff2016652,,$20/month
b3b5930d-e504-491c-bd90-0a8b48ae1347,5cd72933-2615-460c-b2e4-8927a34d64b1,Basic,$9/month
01924d26-822c-4ee7-be95-c5ad73b853ac,ec3769f5-f119-433b-b87b-36ab0e2426f9,<100 Sales Orders,$60/month
42c0f49e-b2dd-4c55-b322-14b739438188,485b816f-f795-4ed7-9f89-ca670750daf9,Pay as you go,Free to install
b62a37b2-439c-45b8-a152-f1b127b98f83,a0e0ce55-91db-4ba8-a010-6fc0a0ccfa0e,Lite,$19.99/month
cbdf1ada-12b7-463d-b996-dd8ba7c46b44,5cd72933-2615-460c-b2e4-8927a34d64b1,Professional,$24/month
166fffb8-7a28-43da-b8dc-19807f0e8e9d,ec3769f5-f119-433b-b87b-36ab0e2426f9,500 Sales Orders,$90/month
e0954209-b149-4e21-b4ed-d0f4fcfb0ce7,485b816f-f795-4ed7-9f89-ca670750daf9,Volume Discount,$99/month
2c707662-ba0f-4846-95e2-af0a0643fcbb,7647fbf2-8da5-4281-a8fc-244240cd4b0a,,Free
026e0ba1-bad6-409c-93ca-d2937701284e,fe580d19-4f54-48fd-818e-7d917bf49416,,$20/month
626090e7-0b96-43e8-815d-1c96fce37c31,a0e0ce55-91db-4ba8-a010-6fc0a0ccfa0e,Basic,$49.99/month
a00c07ec-c246-4865-bcbf-57ce1556d2ae,5cd72933-2615-460c-b2e4-8927a34d64b1,Advanced,$149/month
7e021ac7-b410-4e9d-8f87-29d5de3728e1,a90b06c8-329e-484e-b708-df7cb80b19cb,,$4.95/month
4722eb17-f9f0-4fd8-8b6f-2e4eefe88e00,ec3769f5-f119-433b-b87b-36ab0e2426f9,1k Sales Orders,$135/month
38b4b930-e52d-4a36-828b-79534cbb38a8,45deba3c-fb68-46c0-8319-24725c334db5,,Free
d20249dd-59ff-4547-963e-4e2167616f4a,485b816f-f795-4ed7-9f89-ca670750daf9,Volume Discount +,$999/month
40e4b998-ecc7-4066-ac83-629cf8877bf8,b99c01c2-7d63-4e7d-9543-06246de08495,,$5.99/month
89534f57-3998-458e-bfe4-6dab18247678,cf1e5826-7e87-4f32-958d-6a17f23b4359,,$9.99/month
91ad306e-8a0a-4474-9c27-5889b4fbb2c3,45deba3c-fb68-46c0-8319-24725c334db5,,$2.99/month
814821cf-55b4-4c4c-aac2-9ce7732ecc57,ec3769f5-f119-433b-b87b-36ab0e2426f9,3k Sales Orders,$190/month
478d63e2-1c47-4fbf-bf9c-c2c125362abd,45deba3c-fb68-46c0-8319-24725c334db5,,$3.99/month
7e193801-d0d9-481a-bca8-c1b4cc9d4855,a0e0ce55-91db-4ba8-a010-6fc0a0ccfa0e,Standard,$99.99/month
68f6ee58-a63e-417c-b6de-ec165b4b9143,a0e0ce55-91db-4ba8-a010-6fc0a0ccfa0e,Professional,$249/month
4a13d289-c4b7-4066-87e2-3f6e0758d5b4,c2529253-fcc6-43b0-a61a-7e4ffa2f81be,Growth,$24.99/month
87d9e40a-988f-4d2e-92b1-7ed74aa9b7ab,61cd94ee-3f90-4ba3-ad95-da3241de0dcb,Large Plan,$29.99/month
e132fa93-0700-4417-8fa0-77cfe4a5fdc6,0516312e-0c07-4122-9028-cd8810898c9b,,Free to install
e9fb77ad-0eff-481e-9f99-d5629813f647,4c53856d-df48-4b5c-80b3-9144758004ca,,Free
56d7163a-8030-4986-9142-4c007c7b1532,54d9bf96-6334-4ad5-b98a-d2ab9e326c4f,Starter Plan,$6.99/month
e8f6bc6f-775d-4577-8284-3117b98ceca4,d580c744-b4f4-444d-9ba8-723632135d63,Partly Integration,Free to install
44eb8a2b-e4c8-431e-8bd6-fe946a00799f,d580c744-b4f4-444d-9ba8-723632135d63,Backyard,$19/month
b7ebf00c-6f56-4b7d-8afa-042dfaff2809,cbb0c1bb-ee24-4f02-9be9-b9e401a7e96f,,Free
e58c090a-825e-4d12-aab9-5dc71343e152,d3883e47-4a47-492b-af88-6896b8ae9ac7,Standard Plan,$60/month
123243b3-247a-427a-98e0-d23b5b7b39e2,d580c744-b4f4-444d-9ba8-723632135d63,Small Business,$79/month
1e0f8612-d284-4c75-9d33-f16427a5c7c2,128934a9-0251-4846-9785-9846600c7d0c,Free,Free
bd3d7b59-ec11-43f3-ae73-c432bfedbd4f,6ec10692-7bce-4c92-b411-74bacd44bbd2,All Inclusive,$9.99/month
7b0b8284-5f2b-4388-bac5-3ff13046fdea,d3883e47-4a47-492b-af88-6896b8ae9ac7,Pro Plan,$300/month
8349a6b9-2101-4ee1-b495-8412e5e6bfb8,cb8bd908-40ee-4cd8-a15d-c70110e230d1,Basic,$19/month
7a5ee30d-cb7c-4ddd-b70d-4f0483f0aab9,698646fe-9606-49ad-bc8a-7dcbc14a4875,Light,$19/month
67324a71-4410-475e-85dc-06fc518144bf,ddbbf46f-be34-43d0-8dd9-a6df7912501d,Essentials,$55/month
bf01c493-0997-4c2a-a9e1-e35cfa57c741,128934a9-0251-4846-9785-9846600c7d0c,Basic,$30/month
e8e750f7-f96f-493d-a4fe-4df4c4b2c8b8,698646fe-9606-49ad-bc8a-7dcbc14a4875,Startup,$49/month
cb2e69c0-ba79-4aa3-9ab8-b3c704cebee9,128934a9-0251-4846-9785-9846600c7d0c,Intermediate,$100/month
b44c4cca-b59b-4032-91c3-d8f4941933a6,9eae535d-03e9-481c-bc1d-f9df42beaa4c,Basic Maintenance,$6/month
33d4402a-ca66-41cf-ac55-8872b961f6a9,d580c744-b4f4-444d-9ba8-723632135d63,Large Business,$229/month
906a90b8-c725-465c-91a7-9e00a9b1a211,cb8bd908-40ee-4cd8-a15d-c70110e230d1,Advance,$16.50/month
6f3c0a0d-0e29-4206-b112-8bf4468e08db,698646fe-9606-49ad-bc8a-7dcbc14a4875,Economy,$79/month
0ed4e160-1c3f-4034-b83b-5030f88ffc99,9eae535d-03e9-481c-bc1d-f9df42beaa4c,Free plan,Free
2c038aad-f976-4c21-abb7-824727ceddb1,128934a9-0251-4846-9785-9846600c7d0c,Advanced,$400/month
ceaa64ca-3e9c-4a2d-8117-534892de72e2,ddbbf46f-be34-43d0-8dd9-a6df7912501d,Standard,$130/month
1cd5a168-29e7-4d74-af02-58bd1575c1be,3078afe2-218e-4caa-b37e-7f9ab79ff625,,Free
d802292d-2080-486c-b757-0059ca6163da,ddbbf46f-be34-43d0-8dd9-a6df7912501d,Premium,$325/month
ee639e19-f09b-4fd8-a2ef-90eeb254971f,ddbbf46f-be34-43d0-8dd9-a6df7912501d,Enterprise,"$1,950/month"
e98cac45-ff16-4d92-b403-d09440fcb297,bf92f411-810f-4672-8e52-590703c1e334,,Free
442dbf24-d486-4f66-99a6-b373ae1fcacc,bfa47a76-5701-4d73-aab0-7ab30770f3e9,,Free
03c67b4e-5146-40e6-99e4-dd81bb28756f,474aa621-3f18-42ad-9c28-c3ea48ecf7b9,,Free to install
81c020ef-8f2b-421c-b430-e7b17cf35312,0886d366-fde0-442b-ae63-e0c7682e5c0a,,$4.99/month
1227f0c8-bb00-4073-bfb3-195c1a34f013,2b7370ea-a569-4f86-970b-eb358a53280f,Free,Free
c16623e2-ea3f-4688-85ad-cef6e9f3ff74,2b7370ea-a569-4f86-970b-eb358a53280f,Basic,$2.99/month
0d283f77-9be8-4e0a-b427-9789b118c0c8,bcc635e0-bca9-4061-a087-3e63586cf149,,$4.99/month
9b07d1ac-d251-4137-81b2-8646548b286a,f3536f5d-6c08-4ced-b27b-757c1f92a658,,Free
68001d7a-2db9-43a6-81e4-69c7a687ee08,fcc57ebd-1622-4510-aa39-ccc1394018d2,Basic,$15/month
0b40120e-396e-4e65-bc16-9f9af33e7679,8625fae7-e0bf-428a-b79b-7dc3239f40c7,Preview,Free
f68b6216-ca90-4ad2-ab65-2a20cea6082c,fcc57ebd-1622-4510-aa39-ccc1394018d2,Executive,$25/month
caa92fdc-cf2a-4ef3-a0e2-9eaf435a02aa,8625fae7-e0bf-428a-b79b-7dc3239f40c7,Basic,$12/month
10cb5955-22b1-4d0b-ba5d-a05cf3e97020,bd1601a0-22dd-44e1-b0d7-7fb0db1956a1,Free Plan,Free
